stem,class,split,path,n_boxes
welding_line__img_04_425508100_00018,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_425508100_00018.jpg,1
welding_line__img_04_425508400_00018,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_425508400_00018.jpg,1
welding_line__img_04_425508600_00017,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_425508600_00017.jpg,1
welding_line__img_04_425614600_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_425614600_00001.jpg,1
welding_line__img_04_425637500_00653,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_425637500_00653.jpg,1
welding_line__img_04_432220200_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_432220200_00001.jpg,1
welding_line__img_04_436068100_00003,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_436068100_00003.jpg,1
welding_line__img_04_4402117300_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_4402117300_00001.jpg,1
welding_line__img_04_4402541000_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_4402541000_00001.jpg,1
welding_line__img_04_4402787600_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_4402787600_00001.jpg,1
welding_line__img_04_4402818600_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_4402818600_00001.jpg,1
welding_line__img_04_4402831800_01217,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_04_4402831800_01217.jpg,1
welding_line__img_05_3403334500_00811,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_05_3403334500_00811.jpg,1
welding_line__img_05_3403334600_00682,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_05_3403334600_00682.jpg,1
welding_line__img_05_3403334800_00898,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_05_3403334800_00898.jpg,1
welding_line__img_05_3436789300_00961,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_05_3436789300_00961.jpg,1
welding_line__img_05_425502100_00053,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_05_425502100_00053.jpg,1
welding_line__img_05_425613800_00787,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_05_425613800_00787.jpg,1
welding_line__img_05_4402542900_01917,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_05_4402542900_01917.jpg,1
welding_line__img_05_4405356600_00896,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_05_4405356600_00896.jpg,1
welding_line__img_05_4405356800_00902,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_05_4405356800_00902.jpg,1
welding_line__img_05_4406425700_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_05_4406425700_00001.jpg,1
welding_line__img_06_3402616100_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_3402616100_00001.jpg,2
welding_line__img_06_3402617400_01102,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_3402617400_01102.jpg,2
welding_line__img_06_3403334900_00596,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_3403334900_00596.jpg,2
welding_line__img_06_3403337800_00766,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_3403337800_00766.jpg,1
welding_line__img_06_3403338100_00785,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_3403338100_00785.jpg,2
welding_line__img_06_3403338800_00691,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_3403338800_00691.jpg,2
welding_line__img_06_3403403800_00911,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_3403403800_00911.jpg,1
welding_line__img_06_425382900_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_425382900_00001.jpg,1
welding_line__img_06_425389800_00053,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_425389800_00053.jpg,2
welding_line__img_06_425502900_00052,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_425502900_00052.jpg,2
welding_line__img_06_425503000_00053,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_425503000_00053.jpg,2
welding_line__img_06_425505500_00052,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_425505500_00052.jpg,1
welding_line__img_06_425613800_00787,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_425613800_00787.jpg,2
welding_line__img_06_425614600_00459,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_425614600_00459.jpg,1
welding_line__img_06_425637500_00652,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_425637500_00652.jpg,2
welding_line__img_06_425646200_00657,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_425646200_00657.jpg,2
welding_line__img_06_427199900_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_427199900_00001.jpg,2
welding_line__img_06_432235600_01054,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_432235600_01054.jpg,2
welding_line__img_06_436153300_01007,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_436153300_01007.jpg,2
welding_line__img_06_436164000_00005,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_436164000_00005.jpg,2
welding_line__img_06_436166500_01098,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_436166500_01098.jpg,2
welding_line__img_06_4402541100_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4402541100_00001.jpg,2
welding_line__img_06_4402787700_01015,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4402787700_01015.jpg,2
welding_line__img_06_4402852500_01045,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4402852500_01045.jpg,2
welding_line__img_06_4403068300_01280,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4403068300_01280.jpg,1
welding_line__img_06_4403801500_01282,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4403801500_01282.jpg,1
welding_line__img_06_4404612700_01306,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4404612700_01306.jpg,1
welding_line__img_06_4404892700_01142,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4404892700_01142.jpg,1
welding_line__img_06_4404997500_01006,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4404997500_01006.jpg,2
welding_line__img_06_4405228000_01156,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4405228000_01156.jpg,1
welding_line__img_06_4406425500_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4406425500_00001.jpg,2
welding_line__img_06_4406645900_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_4406645900_00001.jpg,2
welding_line__img_06_SIS002344_00834,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_06_SIS002344_00834.jpg,2
welding_line__img_07_3402616100_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3402616100_00001.jpg,1
welding_line__img_07_3402617400_01102,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3402617400_01102.jpg,1
welding_line__img_07_3403334600_00682,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403334600_00682.jpg,1
welding_line__img_07_3403334900_00596,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403334900_00596.jpg,1
welding_line__img_07_3403335000_01066,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403335000_01066.jpg,1
welding_line__img_07_3403335100_01063,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403335100_01063.jpg,1
welding_line__img_07_3403335200_00806,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403335200_00806.jpg,1
welding_line__img_07_3403335500_00710,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403335500_00710.jpg,1
welding_line__img_07_3403335600_00795,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403335600_00795.jpg,1
welding_line__img_07_3403335700_01048,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403335700_01048.jpg,1
welding_line__img_07_3403335800_00900,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403335800_00900.jpg,1
welding_line__img_07_3403337700_00899,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403337700_00899.jpg,1
welding_line__img_07_3403337800_00765,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403337800_00765.jpg,1
welding_line__img_07_3403338100_00785,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403338100_00785.jpg,1
welding_line__img_07_3403338900_00683,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403338900_00683.jpg,1
welding_line__img_07_3403403800_00910,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403403800_00910.jpg,2
welding_line__img_07_3403405200_00719,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403405200_00719.jpg,1
welding_line__img_07_3403405400_00930,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403405400_00930.jpg,2
welding_line__img_07_3403405700_00736,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403405700_00736.jpg,2
welding_line__img_07_3403406200_01076,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403406200_01076.jpg,1
welding_line__img_07_3403406400_00797,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_3403406400_00797.jpg,1
welding_line__img_07_425390100_00053,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_425390100_00053.jpg,1
welding_line__img_07_425502900_00052,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_425502900_00052.jpg,2
welding_line__img_07_425613700_00782,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_425613700_00782.jpg,1
welding_line__img_07_425613800_00786,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_425613800_00786.jpg,1
welding_line__img_07_425637500_00653,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_425637500_00653.jpg,1
welding_line__img_07_436163600_01161,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_436163600_01161.jpg,2
welding_line__img_07_436164700_01555,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_436164700_01555.jpg,2
welding_line__img_07_436165200_00706,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_436165200_00706.jpg,2
welding_line__img_07_4404711100_00787,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_4404711100_00787.jpg,1
welding_line__img_07_4404893200_00890,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_4404893200_00890.jpg,1
welding_line__img_07_4405227700_00146,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_4405227700_00146.jpg,1
welding_line__img_07_4405377700_00912,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_4405377700_00912.jpg,1
welding_line__img_07_4406645900_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_4406645900_00001.jpg,1
welding_line__img_07_4406743300_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_4406743300_00001.jpg,2
welding_line__img_07_4406772100_00002,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_07_4406772100_00002.jpg,2
welding_line__img_08_3403334300_00853,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_3403334300_00853.jpg,2
welding_line__img_08_3403334400_00732,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_3403334400_00732.jpg,1
welding_line__img_08_3403334600_00681,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_3403334600_00681.jpg,1
welding_line__img_08_3403334700_00670,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_3403334700_00670.jpg,1
welding_line__img_08_3436789300_00961,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_3436789300_00961.jpg,1
welding_line__img_08_425382400_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_425382400_00001.jpg,1
welding_line__img_08_425502100_00053,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_425502100_00053.jpg,1
welding_line__img_08_425502200_00054,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_425502200_00054.jpg,1
welding_line__img_08_425503000_00053,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_425503000_00053.jpg,1
welding_line__img_08_425613700_00782,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_425613700_00782.jpg,1
welding_line__img_08_4405134000_01043,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_4405134000_01043.jpg,1
welding_line__img_08_4405229800_01204,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_4405229800_01204.jpg,1
welding_line__img_08_4405230600_00994,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_4405230600_00994.jpg,1
welding_line__img_08_4406424900_00001,welding_line,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\welding_line\welding_line__img_08_4406424900_00001.jpg,1
crease__img_03_4402270500_00004,crease,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crease\crease__img_03_4402270500_00004.jpg,1
crease__img_03_SIS001559_00006,crease,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crease\crease__img_03_SIS001559_00006.jpg,2
crease__img_06_3436814000_00687,crease,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crease\crease__img_06_3436814000_00687.jpg,1
crease__img_06_427199900_01016,crease,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crease\crease__img_06_427199900_01016.jpg,1
crease__img_07_4405381400_00773,crease,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crease\crease__img_07_4405381400_00773.jpg,1
crescent_gap__img_01_425503100_00017,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_01_425503100_00017.jpg,2
crescent_gap__img_01_425609500_00001,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_01_425609500_00001.jpg,1
crescent_gap__img_01_425622400_00001,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_01_425622400_00001.jpg,1
crescent_gap__img_01_425639800_00874,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_01_425639800_00874.jpg,2
crescent_gap__img_04_425003700_00002,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_04_425003700_00002.jpg,1
crescent_gap__img_04_425501700_00017,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_04_425501700_00017.jpg,1
crescent_gap__img_04_425501800_00017,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_04_425501800_00017.jpg,1
crescent_gap__img_04_425502300_00018,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_04_425502300_00018.jpg,2
crescent_gap__img_04_425622400_00001,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_04_425622400_00001.jpg,2
crescent_gap__img_04_4406645900_00002,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_04_4406645900_00002.jpg,1
crescent_gap__img_05_425502300_00053,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_05_425502300_00053.jpg,2
crescent_gap__img_05_425608200_00814,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_05_425608200_00814.jpg,2
crescent_gap__img_05_425609500_00001,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_05_425609500_00001.jpg,2
crescent_gap__img_05_425614700_00001,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_05_425614700_00001.jpg,2
crescent_gap__img_05_425637500_00652,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_05_425637500_00652.jpg,2
crescent_gap__img_05_4406645900_00001,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_05_4406645900_00001.jpg,1
crescent_gap__img_08_425008000_00823,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_08_425008000_00823.jpg,2
crescent_gap__img_08_425503300_00053,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_08_425503300_00053.jpg,2
crescent_gap__img_08_425503800_00053,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_08_425503800_00053.jpg,1
crescent_gap__img_08_425505100_00052,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_08_425505100_00052.jpg,1
crescent_gap__img_08_425613500_00596,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_08_425613500_00596.jpg,2
crescent_gap__img_08_425614700_00001,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_08_425614700_00001.jpg,1
crescent_gap__img_08_425640100_00874,crescent_gap,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\crescent_gap\crescent_gap__img_08_425640100_00874.jpg,2
inclusion__img_01_425392100_00886,inclusion,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\inclusion\inclusion__img_01_425392100_00886.jpg,1
inclusion__img_01_4406743300_00935,inclusion,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\inclusion\inclusion__img_01_4406743300_00935.jpg,3
inclusion__img_02_424799300_00850,inclusion,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\inclusion\inclusion__img_02_424799300_00850.jpg,1
inclusion__img_02_425508400_00141,inclusion,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\inclusion\inclusion__img_02_425508400_00141.jpg,1
inclusion__img_02_4406446600_00073,inclusion,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\inclusion\inclusion__img_02_4406446600_00073.jpg,2
inclusion__img_03_424799300_00861,inclusion,val,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\inclusion\inclusion__img_03_424799300_00861.jpg,1
